Sample_name,Locus,Hash,nReads
Sample-20-2,1,a716fb9ea235757c6e77667dcc2558fd922c3a6e,112
Sample-20-2,1,b8b0dc32c7ef50bddb6e387840e101718d708ac6,69
Sample-24-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,484
Sample-24-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,6786
Sample-24-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,1204
Sample-24-2,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,2667
Sample-24-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,133
Sample-24-2,1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,812
Sample-24-2,1,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,659
Sample-24-2,1,760fc3cb05911cd49affeee1052ade0166c54bc9,548
Sample-24-2,1,100fda5174b43042ae1cc81916acdce81e9b2d21,37
Sample-24-2,1,9c9a29499030c39f474ca37c50e7132f298e9958,671
Sample-24-2,1,ad6ba130f37151ceadf230c16ac5f967407bb315,67
Sample-24-2,1,f26cd81e43228193c0ef550b8062347594ad1e79,25
Sample-24-2,1,d661f8f447e8774603e13671a48f68bca4056e19,14
Sample-24-2,1,fe9e7f88a26464176e6cc41ed6e45597c997bedf,6
Sample-25-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,3086
Sample-25-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,3197
Sample-25-2,1,100fda5174b43042ae1cc81916acdce81e9b2d21,4333
Sample-25-2,1,c858030af9d3469e47d9b90f5fbe435774867677,2488
Sample-25-2,1,c92f17b1c5a74a9a9ea00eafd6e7b169009ec860,4600
Sample-25-2,1,c83930c58ae30b83c09fb80ca8ac2ab1b171517a,344
Sample-25-2,1,1d02d170c8513ee6c5cdd34bb0ddab9e8dadbf87,240
Sample-25-2,1,5aacd1d1f03bf390fc4c8b8d8c124bd95b5aa0ee,9
Sample-21-2,1,42737cd65bab38b57ea8949256ab1dbc59f5d054,4
Sample-21-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,3626
Sample-21-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,6595
Sample-21-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,7156
Sample-21-2,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,15345
Sample-21-2,1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,8291
Sample-21-2,1,100fda5174b43042ae1cc81916acdce81e9b2d21,106
Sample-21-2,1,c92f17b1c5a74a9a9ea00eafd6e7b169009ec860,85
Sample-21-2,1,906aefd078a395b00c208e784eaabe95adbf6961,1231
Sample-21-2,1,f7e336b9f66da4eda3e638c79318242100a1ebd6,1107
Sample-21-2,1,56e4c59f3c908e7f9ef513a646330a05f5808e56,727
Sample-21-2,1,389f4844880ec7a1a805e04b9c5d926c8414df9c,399
Sample-21-2,1,efb96aa9ab2e7608cec59f1421ab8ee090076260,209
Sample-28-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,4758
Sample-28-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,379
Sample-28-2,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,7460
Sample-28-2,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,1724
Sample-28-2,1,760fc3cb05911cd49affeee1052ade0166c54bc9,754
Sample-28-2,1,9c9a29499030c39f474ca37c50e7132f298e9958,578
Sample-28-2,1,3b3d5e6c97cf509d07d8093957c4ae422ce4cbb6,802
Sample-28-2,1,5e46e56f86cc1094af2d1803e8f03208dad7c19f,235
Sample-28-2,1,a6f5999066bcea5318525d5e830ef3f2854d3170,279
Sample-28-2,1,ddffdd8c09ab1baff6d03a500e0ab282711dc951,200
Sample-28-2,1,d82945321dec49f33b03b356419f34383e4c6915,122
Sample-28-2,1,12d2dca1adeb2d260cb28b45b98ec49a56ddfa0f,48
Sample-28-2,1,1f40f43f77b5fd688b6ee4a4f085cfc0174931dd,31
Sample-29-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,2832
Sample-29-2,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,6000
Sample-29-2,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,1095
Sample-29-2,1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,114
Sample-29-2,1,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,1244
Sample-29-2,1,760fc3cb05911cd49affeee1052ade0166c54bc9,830
Sample-29-2,1,9c9a29499030c39f474ca37c50e7132f298e9958,161
Sample-29-2,1,3b3d5e6c97cf509d07d8093957c4ae422ce4cbb6,267
Sample-29-2,1,d68c3101ff8e0732ac570feb0cf07fd3efdb2421,534
Sample-29-2,1,5e46e56f86cc1094af2d1803e8f03208dad7c19f,162
Sample-29-2,1,a6f5999066bcea5318525d5e830ef3f2854d3170,123
Sample-29-2,1,ddffdd8c09ab1baff6d03a500e0ab282711dc951,112
Sample-29-2,1,d82945321dec49f33b03b356419f34383e4c6915,66
Sample-29-2,1,d5997a8400d798ce10dfb8b86713c0e991dbfb05,96
Sample-29-2,1,12d2dca1adeb2d260cb28b45b98ec49a56ddfa0f,43
Sample-30-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,410
Sample-30-2,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,50
Sample-30-2,1,fb9e5c5202fae1a633b37b3445673ef44e3ca891,14581
Sample-30-2,1,b9b20bf954114b35c77860a2ac0fcf591a683b49,339
Sample-30-2,1,d5997a8400d798ce10dfb8b86713c0e991dbfb05,4
Sample-32-2,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,67
Sample-32-2,1,394941fe61578579e0311cf90225a8cdce9c63c9,3656
Sample-32-2,1,760fc3cb05911cd49affeee1052ade0166c54bc9,3114
Sample-32-2,1,c858030af9d3469e47d9b90f5fbe435774867677,236
Sample-32-2,1,a73a63af27c2e9e0a28a4e041ee9a5aa109af4f6,968
Sample-34-2,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,12
Sample-34-2,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,389
Sample-34-2,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,944
Sample-34-2,1,932043d71348ec0b563e49ed7c38a945f0903b60,6078
Sample-34-2,1,760fc3cb05911cd49affeee1052ade0166c54bc9,2450
Sample-34-2,1,dcd64feee9f077095a1ec234a2c612431282481b,537
Sample-34-2,1,23510879c8c0b828dc92e28c806265caaefd3e76,565
Sample-34-2,1,8c3c942e11d268e68ecc8faf9b31018bc432bf02,210
Sample-34-2,1,1444a99165e181c88bb78e1d7af03b554a15ff36,36
Positive-3,1,3d93e9753e58c59a65605680bf8a46735ed450e9,15059
Sample-1-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,9798
Sample-1-3,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,1741
Sample-1-3,1,394941fe61578579e0311cf90225a8cdce9c63c9,39
Sample-1-3,1,760fc3cb05911cd49affeee1052ade0166c54bc9,168
Sample-1-3,1,100fda5174b43042ae1cc81916acdce81e9b2d21,449
Sample-1-3,1,f10f728edf88fb0d65eb90238908547c70020bc9,277
Sample-1-3,1,452664a3e68d8afd0a9ad25581cb6d0e50a5a271,165
Sample-1-3,1,3194a3dc3bf662efc5387149a36ccbaffd8b0c86,633
Sample-1-3,1,c0929ab26e189ce08b3963d73642564733be334c,116
Sample-1-3,1,72b5704b2fe5e1a81300e6c4279a82ae831c8cc6,114
Sample-2-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,468
Sample-2-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,63
Sample-2-3,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,47
Sample-2-3,1,100fda5174b43042ae1cc81916acdce81e9b2d21,17
Sample-3-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,9016
Sample-3-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,423
Sample-3-3,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,137
Sample-3-3,1,394941fe61578579e0311cf90225a8cdce9c63c9,22
Sample-3-3,1,760fc3cb05911cd49affeee1052ade0166c54bc9,69
Sample-3-3,1,100fda5174b43042ae1cc81916acdce81e9b2d21,175
Sample-3-3,1,dcd64feee9f077095a1ec234a2c612431282481b,96
Sample-3-3,1,1d95dbb601a3f790ec264e4df021a0d37a7ff29a,253
Sample-3-3,1,ce668a68ba448eae1b213db527575f337218d320,321
Sample-3-3,1,7d3b2fd17279d4feb95be4890d9953a3f167d752,87
Sample-3-3,1,5af404705630e44509109eefa4b9839242d2db0f,94
Sample-3-3,1,2b9adc766165fa6ba3841ecb2833a8324a9c393a,72
Sample-3-3,1,15cce77036831cdd72157ded2356c8dd7cdd5312,125
Sample-3-3,1,c45d638d101dabec1bcc767aa3f5c68079b8c2c6,24
Sample-3-3,1,a297dbd0f868ee4cd09e86e1756e83cebcea79a4,2
Sample-4-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,12335
Sample-4-3,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,1020
Sample-4-3,1,394941fe61578579e0311cf90225a8cdce9c63c9,879
Sample-4-3,1,92354c3d84e73f2fb87c115fcdcf9bc4518a1401,3152
Sample-4-3,1,dcd5c0624182972839c97ca4bb77e8fac0372896,214
Sample-4-3,1,f044465f43b47003e7166c369722f4101d5661de,212
Sample-4-3,1,8d113ecdd04ff26c42569958d736c3cddf8392f4,167
Sample-4-3,1,8c3e97598d2d687d2eafdd56e8c05012531a5f50,99
Sample-5-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,3775
Sample-5-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,10657
Sample-5-3,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,4951
Sample-5-3,1,394941fe61578579e0311cf90225a8cdce9c63c9,353
Sample-5-3,1,fb9e5c5202fae1a633b37b3445673ef44e3ca891,712
Sample-5-3,1,1adb2db3187af234a44408991a3c53089b8c60ae,54
Sample-5-3,1,100fda5174b43042ae1cc81916acdce81e9b2d21,16
Sample-5-3,1,c858030af9d3469e47d9b90f5fbe435774867677,1086
Sample-5-3,1,92354c3d84e73f2fb87c115fcdcf9bc4518a1401,36
Sample-5-3,1,cd8e7d35230f022b65884e3bb0ad7ed2bdd325a5,2303
Sample-5-3,1,5098a46bf32dc554058f3ae04b06891229c45e1c,1694
Sample-5-3,1,cbacb54dc54927ccfad5e67d9a7ef1b2084868b7,329
Sample-6-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,3364
Sample-6-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,1532
Sample-6-3,1,fb9e5c5202fae1a633b37b3445673ef44e3ca891,260
Sample-6-3,1,1adb2db3187af234a44408991a3c53089b8c60ae,5163
Sample-6-3,1,100fda5174b43042ae1cc81916acdce81e9b2d21,575
Sample-6-3,1,3e32bfa45f06a2177aa79e317e62e27ca880a322,1712
Sample-6-3,1,ac311cf65683b45e0efc763e06db54ea41cd484b,1076
Sample-6-3,1,f1d6df11a57ddd3b392c74d591a1fe5a95d62d6f,14
Sample-6-3,1,e5a1abbba8a8630990046c38949ff898ecdc38ab,6
Sample-6-3,1,b9de887d0b98da2529d19b26eae36aca9fb7696a,3
Sample-7-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,6163
Sample-7-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,1056
Sample-7-3,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,2684
Sample-7-3,1,760fc3cb05911cd49affeee1052ade0166c54bc9,295
Sample-7-3,1,7d3b2fd17279d4feb95be4890d9953a3f167d752,50
Sample-7-3,1,49f6c9e28f7e359a298866e1fe052a5a44fb8d59,888
Sample-7-3,1,ca9c7302408dbb56316c8a4af815244dbbfb7fe6,228
Sample-7-3,1,013b674e11fac586acdb7758ab1484cf569cdfd9,685
Sample-7-3,1,979b331a7b96f2464ee4d4ff39d0b671137b8282,108
Sample-8-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,9919
Sample-8-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,6454
Sample-8-3,1,760fc3cb05911cd49affeee1052ade0166c54bc9,327
Sample-8-3,1,dcd5c0624182972839c97ca4bb77e8fac0372896,2043
Sample-8-3,1,c6a6d79fc13d295f57c7f66ec84748c9f7ee8cf6,2012
Sample-8-3,1,441d6251efe8058d18a8466084362fe811f2380c,1221
Sample-8-3,1,5af404705630e44509109eefa4b9839242d2db0f,737
Sample-8-3,1,d50087bce623e9a56807454144cf8baa264fbe2e,93
Sample-8-3,1,b8a3c510a6aef1aa83e2bf5cc296bdd5411abe1c,486
Sample-8-3,1,09c0e7edd4bee48305f3296a5983255226fb4e2c,229
Sample-8-3,1,5c72934284f741a4a4fa78a8cd2425a67e457036,93
Sample-8-3,1,684a73e233401b683b065892acabc3e46c152d6f,88
Sample-8-3,1,c02c4ec0dd8c2056394006fd91d1373d74fefed2,83
Sample-9-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,15550
Sample-9-3,1,394941fe61578579e0311cf90225a8cdce9c63c9,267
Sample-9-3,1,c858030af9d3469e47d9b90f5fbe435774867677,801
Sample-9-3,1,f2f3127460d6e7250abb6386cb0af25b9c264fc8,800
Sample-9-3,1,e4fb935347c936e9f780f29f7580526ffeb5ac44,1887
Sample-9-3,1,1aefcd1ec0e9edfd07d63c3b4218c7bd7302bd11,957
Sample-9-3,1,8025ef34f2cd3bf894193caa6c34ff5300e0cc7a,719
Sample-9-3,1,884765310761837242b484545c130cf6a9d0b4fb,407
Sample-9-3,1,8d9ed01f68dd67de42dfd13bb501d0fde7857de2,238
Sample-9-3,1,aaf639e798f7cff6d92ff9e9abb1e5aa768666ec,503
Sample-10-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,20676
Sample-10-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,19097
Sample-10-3,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,329
Sample-10-3,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,1660
Sample-10-3,1,9c9a29499030c39f474ca37c50e7132f298e9958,504
Sample-10-3,1,44f43add999f1177a3c580e48c154f9890d03bb9,3908
Sample-10-3,1,616444445bc3518d71c77eba6524ef538020fb01,1335
Sample-10-3,1,903c7201625f1c87f3dd93d35c2ba0a6cdf938e9,1153
Sample-10-3,1,99ad40750dc44442450699ae2c8a5118380b3684,607
Sample-10-3,1,13bc9717d3be84539c33ff290d8017aaa192d389,883
Sample-10-3,1,464f10ceb61ee290579f8d42ed74033010492f95,412
Sample-11-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,13184
Sample-11-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,2718
Sample-11-3,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,3236
Sample-11-3,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,3082
Sample-11-3,1,100fda5174b43042ae1cc81916acdce81e9b2d21,647
Sample-11-3,1,9c9a29499030c39f474ca37c50e7132f298e9958,366
Sample-11-3,1,2c69409182f097d5f2272797c437c5c665fc6bff,1955
Sample-11-3,1,aff1919ff90bac4b2828eceb0c06d9019a6d44c7,405
Sample-11-3,1,a8d2792c45916adb2f78002af52dc30809782428,110
Sample-11-3,1,fa48c54d64285a6ee2bc12f0ad926be9fae3bae7,156
Sample-12-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,9601
Sample-12-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,1911
Sample-12-3,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,996
Sample-12-3,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,230
Sample-12-3,1,dcd5c0624182972839c97ca4bb77e8fac0372896,950
Sample-12-3,1,aabd7e6a689836ba05bc360cd9aecacf70d0b1e9,748
Sample-12-3,1,48c816eef9feda4eff65c50a60fb1b3979df0321,486
Sample-12-3,1,5c71de4af6c26b28bf2fbf5eea171598e7c68db2,313
Sample-12-3,1,1e6c8a6db2b5596a2e0346daba858233227298c7,224
Sample-13-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,12895
Sample-13-3,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,762
Sample-13-3,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,514
Sample-13-3,1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,125
Sample-13-3,1,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,7521
Sample-13-3,1,c858030af9d3469e47d9b90f5fbe435774867677,606
Sample-13-3,1,5679c766b0066bac89b0f2c5304d4d3272539bb0,1790
Sample-13-3,1,5f198133e546817affff6b12327c738bb54df41d,1998
Sample-13-3,1,57b4f094629f11d15a515cdf1c7a0b481b128bcd,619
Sample-13-3,1,650f6e0233af62f794c602fa9839624f2005f280,483
Sample-13-3,1,4a3eb54dd56cc4aa7b40bbde033f4b24496e00f2,366
Sample-13-3,1,cf27c027eafbcdab2f9ef77bc6bf0c0fccadd563,197
Sample-13-3,1,b25be9ffbe4947b512ac0fcdd6b97f66525e1dcc,86
Sample-19-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,2243
Sample-19-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,7710
Sample-19-3,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,23585
Sample-19-3,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,64
Sample-19-3,1,8f79f2fe6aa55a3a8af1f60a1b8ca1cc2b7a62a9,756
Sample-19-3,1,760fc3cb05911cd49affeee1052ade0166c54bc9,204
Sample-19-3,1,9c9a29499030c39f474ca37c50e7132f298e9958,1058
Sample-19-3,1,99556b5f607948be9fdc3921655d9da0939a58a6,7227
Sample-19-3,1,5679c766b0066bac89b0f2c5304d4d3272539bb0,201
Sample-19-3,1,bc10f9a02dabe816c76a829640b45b9f4e4e8a33,537
Sample-19-3,1,f64aedb78b1745a2e1cbdc60aa5104bc158f58eb,299
Sample-19-3,1,ae0bc94b2ccc3816ae9a77de8fdcfd7b403161a4,167
Sample-48-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,85
Sample-48-3,1,78bc87be1cb86ffd6ebb028518571db3bade8e4c,700
Sample-48-3,1,1adb2db3187af234a44408991a3c53089b8c60ae,17
Sample-48-3,1,79fb7d2eb27a9683232766099634e6ed16aed781,3
Sample-48-3,1,f1565bdad12daa27c10f267d489a6c70f172c10b,19
Sample-49-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,4197
Sample-49-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,3017
Sample-49-3,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,4327
Sample-49-3,1,760fc3cb05911cd49affeee1052ade0166c54bc9,614
Sample-49-3,1,1adb2db3187af234a44408991a3c53089b8c60ae,9601
Sample-49-3,1,99556b5f607948be9fdc3921655d9da0939a58a6,281
Sample-49-3,1,ced0bbb66eee53beb4705198548aa6f7fca78ba8,1886
Sample-49-3,1,c13247d98b2ccf82875790efcbbc384218f85bfb,701
Sample-49-3,1,06f1f2df0ae1f83396dfaf17101fd073b37f3d82,345
Sample-49-3,1,45583b2e75935f07b9c1999e5f0200283c24a7a0,128
Sample-49-3,1,6686c3ff4f1ec2cda98dd7bbdbe0ac3933e4dffc,128
Sample-49-3,1,e5a1abbba8a8630990046c38949ff898ecdc38ab,7
Sample-49-3,1,75ea803b051d8fe2638fbd21d4b41f8a2acb6180,3
Sample-20-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,1536
Sample-20-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,1799
Sample-20-3,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,233
Sample-20-3,1,1adb2db3187af234a44408991a3c53089b8c60ae,239
Sample-20-3,1,dff86d93974c126a5ad33500ab8af968296df585,14350
Sample-20-3,1,4aaeecd917e0d3bee9806e302d4a31f6a57e2d9c,7818
Sample-20-3,1,3dfe5c7a0bea9c6c118cb6cec97d4b7b46452ce5,3628
Sample-20-3,1,ced0bbb66eee53beb4705198548aa6f7fca78ba8,29
Sample-20-3,1,f10f728edf88fb0d65eb90238908547c70020bc9,823
Sample-20-3,1,f1565bdad12daa27c10f267d489a6c70f172c10b,20
Sample-20-3,1,8b2e9a18471f95df55b569dbd63205f36a19e352,442
Sample-20-3,1,e8960e360c3e6f787a4a9a2564e78da719e55bde,62
Sample-20-3,1,723b3de679abc244d28a899820c9984a9a110f6e,55
Sample-24-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,873
Sample-24-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,11170
Sample-24-3,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,243
Sample-24-3,1,608ca2cb2d1470dd3f4d8ea3a0054534f1971658,1344
Sample-24-3,1,1adb2db3187af234a44408991a3c53089b8c60ae,13
Sample-24-3,1,dff86d93974c126a5ad33500ab8af968296df585,424
Sample-24-3,1,4aaeecd917e0d3bee9806e302d4a31f6a57e2d9c,198
Sample-24-3,1,1d95dbb601a3f790ec264e4df021a0d37a7ff29a,1530
Sample-25-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,1890
Sample-25-3,1,1adb2db3187af234a44408991a3c53089b8c60ae,8
Sample-25-3,1,ce668a68ba448eae1b213db527575f337218d320,330
Sample-21-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,66
Sample-21-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,39
Sample-21-3,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,60
Sample-21-3,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,23
Sample-28-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,15
Sample-28-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,13700
Sample-28-3,1,dff86d93974c126a5ad33500ab8af968296df585,225
Sample-28-3,1,79fb7d2eb27a9683232766099634e6ed16aed781,2391
Sample-28-3,1,d7dd42ef4e8a2385699e25ce5a5a0cacd7024880,2004
Sample-28-3,1,f71692637010203dadebf9effe0dcfb74e185208,1536
Sample-29-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,31
Sample-29-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,127
Sample-29-3,1,5dd046e872a3d4a2d69e5d74a88f680516715f9f,800
Sample-29-3,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,2620
Sample-29-3,1,760fc3cb05911cd49affeee1052ade0166c54bc9,133
Sample-29-3,1,d7dd42ef4e8a2385699e25ce5a5a0cacd7024880,10
Sample-29-3,1,f1565bdad12daa27c10f267d489a6c70f172c10b,22
Sample-29-3,1,e63039e11af44566301116f92422cdf14618c042,211
Sample-30-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,34
Sample-30-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,37
Sample-30-3,1,f1565bdad12daa27c10f267d489a6c70f172c10b,48
Sample-30-3,1,b932f206cdfc2db8e419498287d645f05f5fe504,6
Sample-32-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,34
Sample-32-3,1,be9c3394b1617d1f252b55cfbc5d1bf95701e4cd,41
Sample-32-3,1,f1565bdad12daa27c10f267d489a6c70f172c10b,54
Sample-34-3,1,42737cd65bab38b57ea8949256ab1dbc59f5d054,84
Sample-34-3,1,7edc82ae907368e2ba93f8d04552ca58def53f5b,5
Sample-34-3,1,46198a966b943c5f03fd710b52b7f74fc3e2ca5e,7559
Sample-34-3,1,932043d71348ec0b563e49ed7c38a945f0903b60,7505
Sample-34-3,1,394941fe61578579e0311cf90225a8cdce9c63c9,643
Sample-34-3,1,5e46e56f86cc1094af2d1803e8f03208dad7c19f,230
Sample-34-3,1,a6f5999066bcea5318525d5e830ef3f2854d3170,222
Sample-34-3,1,4b748d5cdcacb1ba767d6ae7e40283417ea549be,538
Sample-34-3,1,8f9d2f04549dd67c605bd31cb4ed3f04ec024476,521
Sample-34-3,1,39932da3db399ffd1c14f0d61f4a6a4b2f270054,253
Sample-34-3,1,276803558230dc9918a2120c37dcfcfac94d37d7,124
